,configuration,release,recall,precision,fpr,f_measure,g_measure,balance,accuracy,error,error_type1,error_type2,mcc,consistency,auc,auc_alberg,auc_roi,necm10,necm25,cost,nofb20,nofc80,bias_train,bias_train_processed,bias_test,ratio_bias,ratio_bias_processed,prop1_defect,prop1_clean,num_train,num_train_processed,num_test,diff,potential
45,3_Peters15,commons-beanutils-1.9.0,1.0,0.04,0.23300970873786409,0.07692307692307693,0.8681318681318682,0.835237254869154,0.7692307692307693,0.2307692307692307,24.0,0.0,0.1751559637879494,1.0,0.970873786407767,0.0,0.7804856895056371,0.2307692307692307,0.2307692307692307,6860.0,0.0,7.0,0.0792079207920792,0.0941176470588235,0.0096153846153846,0.1213942307692306,0.10216346153846141,1184.0,11.368932038834952,101,85,104,inf,extra_large
46,5_Watanabe08,calcite-1.11.0,0.3,0.2580645161290322,0.05515587529976019,0.2774566473988439,0.45540358312463874,0.5034911025066708,0.9060856498873028,0.0939143501126972,0.8625,0.04476418864908074,0.2282766753672895,0.2552358113509193,0.7638189448441247,0.0065073550043881,0.4922032267571777,0.4725770097670924,1.1036814425244177,111744.0,34.0,360.0,0.0477371434211825,0.0477371434211825,0.0601051840721262,1.2590863165359745,1.2590863165359745,45.8875,42.33013589128697,81048,81048,1331,-1091.3061224489795,none
47,3_Peters15,commons-collections-4.1,1.0,0.0222222222222222,0.14666666666666667,0.043478260869565175,0.9208633093525179,0.8962910054259731,0.8538205980066446,0.1461794019933555,44.0,0.0,0.1377060745318192,1.0,0.9033333333333332,0.0,0.4981655995971506,0.1461794019933555,0.1461794019933555,16431.0,0.0,30.0,0.0481481481481481,0.0465116279069767,0.0033222591362126,0.06900076667518484,0.07142857142857097,248.0,12.123333333333331,270,258,301,inf,extra_large
48,3_Peters15,commons-compress-1.11,0.8461538461538461,0.2682926829268293,0.19736842105263158,0.4074074074074075,0.8238182934315531,0.8230495370420534,0.806060606060606,0.1939393939393939,2.3076923076923075,0.013157894736842105,0.404475093540021,0.832995951417004,0.8838562753036437,0.0120110936378878,0.6573619314060718,0.303030303030303,0.4848484848484848,11820.0,4.0,31.0,0.0632911392405063,0.0632911392405063,0.0787878787878787,1.244848484848484,1.244848484848484,63.69230769230769,10.50657894736842,158,158,165,2666.4545454545455,large
49,3_Peters15,commons-compress-1.12,0.8,0.1904761904761904,0.21794871794871795,0.3076923076923076,0.7909238249594814,0.7908330288316416,0.7831325301204819,0.216867469879518,3.4,0.01282051282051282,0.3185576666207516,0.7871794871794872,0.8487179487179487,0.0018853914266891,0.5700808163824399,0.3253012048192771,0.5060240963855421,12616.0,1.0,33.0,0.0696202531645569,0.0696202531645569,0.0602409638554216,0.8652792990142383,0.8652792990142383,71.6,10.487179487179487,158,158,166,1849.0,large
50,3_Peters15,commons-compress-1.13,0.7058823529411765,0.25,0.225,0.36923076923076925,0.7388282025819266,0.73815062506145,0.768361581920904,0.231638418079096,2.1176470588235294,0.03125,0.318718900202202,0.6746323529411765,0.8375,0.0081295074287495,0.5157478265396427,0.4858757062146893,0.9096045197740112,14370.0,2.0,52.0,0.0759493670886076,0.0779220779220779,0.096045197740113,1.2645951035781544,1.2325800376647837,48.11764705882353,10.175,158,154,177,1618.6363636363635,large
51,3_Peters15,commons-compress-1.14,0.5,0.08,0.24598930481283424,0.13793103448275865,0.6012793176972282,0.6059754207652133,0.7435897435897436,0.2564102564102564,5.75,0.0213903743315508,0.1153848517943459,0.4786096256684492,0.68048128342246,0.0018682473886093,0.4786597064203809,0.441025641025641,0.7487179487179487,12265.0,2.0,111.0,0.0508474576271186,0.0454545454545454,0.041025641025641,0.806837606837607,0.902564102564103,104.625,8.705882352941176,177,176,195,-1036.65,none
52,3_Peters15,commons-compress-1.15,1.0,0.1016949152542373,0.2804232804232804,0.18461538461538463,0.8369230769230769,0.8017107968101216,0.7282051282051282,0.2717948717948718,8.833333333333334,0.0,0.2705130191252846,1.0,0.9074074074074074,0.0,0.6852849267040981,0.2717948717948718,0.2717948717948718,15667.0,2.0,24.0,0.0734463276836158,0.0697674418604651,0.0307692307692307,0.4189349112426028,0.4410256410256401,108.16666666666669,8.91005291005291,177,172,195,inf,extra_large
53,5_Watanabe08,calcite-1.12.0,0.3333333333333333,0.28125,0.05172413793103448,0.3050847457627119,0.4932735426008968,0.5271787700995475,0.9130742049469964,0.0869257950530035,0.8518518518518519,0.04047976011994003,0.2601412613501371,0.2928535732133933,0.8190904547726137,0.0071169278006858,0.4777735617693831,0.4303886925795053,1.002826855123675,113879.0,23.0,377.0,0.0491838411258349,0.0491838411258349,0.0572438162544169,1.1638744543753887,1.1638744543753887,51.04938271604938,39.95952023988006,83991,83991,1415,-2094.7532051282046,none
54,3_Peters15,commons-compress-1.16,1.0,0.1395348837209302,0.18974358974358974,0.2448979591836734,0.8951841359773371,0.8658310210056295,0.8159203980099502,0.1840796019900497,6.166666666666667,0.0,0.3362425225774791,1.0,0.911965811965812,0.0,0.7260961079244725,0.1840796019900497,0.1840796019900497,12887.0,2.0,32.0,0.0307692307692307,0.0317460317460317,0.0298507462686567,0.9701492537313449,0.9402985074626873,110.0,8.635897435897435,195,189,201,inf,extra_large
55,3_Peters15,commons-compress-1.6,0.6956521739130435,0.4705882352941176,0.1782178217821782,0.5614035087719298,0.7534751773049646,0.7506115567586976,0.7983870967741935,0.2016129032258064,0.782608695652174,0.06930693069306931,0.4508365830267061,0.6263452432199742,0.7948773138183384,0.0496847175442785,0.612994181114072,0.7096774193548387,1.5564516129032258,9898.0,8.0,38.0,0.0970873786407767,0.0707070707070707,0.1854838709677419,1.9104838709677416,2.6232718894009213,36.0,13.673267326732674,103,99,124,293.58,medium
56,3_Peters15,commons-compress-1.7,0.7037037037037037,0.5135135135135135,0.1651376146788991,0.59375,0.7636925795053002,0.7601438691832757,0.8088235294117647,0.1911764705882352,0.6666666666666666,0.07339449541284404,0.4827426566939684,0.6303092082908597,0.8053007135575942,0.059667142401123,0.6386230418093162,0.7205882352941176,1.6029411764705883,10508.0,12.0,41.0,0.0970873786407767,0.0714285714285714,0.1985294117647058,2.0448529411764698,2.7794117647058822,30.666666666666668,12.660550458715596,103,98,136,408.18,medium
57,3_Peters15,commons-compress-1.8,0.6774193548387096,0.6774193548387096,0.09090909090909091,0.6774193548387096,0.7763401109057301,0.763016102400826,0.8581560283687943,0.1418439716312056,0.3225806451612903,0.09090909090909091,0.5865102639296188,0.5865102639296188,0.8705278592375366,0.0881508170092991,0.6144552182611729,0.7801418439716312,1.8439716312056735,10286.0,5.0,35.0,0.0367647058823529,0.037037037037037,0.2198581560283688,5.980141843971638,5.936170212765964,26.70967741935484,12.545454545454543,136,135,141,767.4166666666667,medium
58,3_Peters15,commons-compress-1.9,0.9130434782608696,0.3620689655172414,0.30327868852459017,0.5185185185185185,0.7903475758246623,0.7769087635224512,0.7310344827586207,0.2689655172413793,1.608695652173913,0.01639344262295082,0.4547079560062756,0.8966500356379188,0.8759800427655025,0.0548920734658109,0.5806177833794107,0.3931034482758621,0.6,14413.0,9.0,32.0,0.1205673758865248,0.1231884057971014,0.1586206896551724,1.3156186612576066,1.2876267748478705,36.0,12.508196721311476,141,138,145,2788.6666666666665,large
59,3_Peters15,commons-configuration-1.8,0.3636363636363636,0.3333333333333333,0.08247422680412371,0.3478260869565217,0.520848573518654,0.5462596140010851,0.8611111111111112,0.1388888888888889,0.7272727272727273,0.07216494845360824,0.2705906621942619,0.2914714151827554,0.7638238050609185,0.0172911660836441,0.5378098490073057,0.7222222222222222,1.6944444444444444,5337.0,5.0,68.0,0.043859649122807,0.0388349514563106,0.1018518518518518,2.322222222222222,2.6226851851851896,71.0909090909091,8.412371134020619,114,103,108,-300.6346153846157,none
60,5_Watanabe08,calcite-1.13.0,0.4716981132075472,0.2155172413793103,0.07446808510638298,0.2958579881656805,0.6249102140497055,0.6227412166112782,0.9066666666666666,0.0933333333333333,1.7169811320754718,0.022913256955810146,0.2757051611941049,0.44878485625173703,0.8270851990241793,0.0010023125489956,0.5095291605007434,0.2909803921568627,0.6203921568627451,80565.0,12.0,304.0,0.0502388234081303,0.0502388234081303,0.0415686274509803,0.8274204018132543,0.8274204018132543,82.39622641509433,14.150572831423895,87303,87303,1275,-221.79807692307713,none
61,3_Peters15,commons-configuration-1.9,0.5454545454545454,0.24,0.1958762886597938,0.3333333333333333,0.65,0.650014935527908,0.7777777777777778,0.2222222222222222,1.7272727272727273,0.05154639175257732,0.2506787795137962,0.4939081537019681,0.8547328959700093,0.0121191712209276,0.5096050692602409,0.6388888888888888,1.3333333333333333,11898.0,1.0,35.0,0.0526315789473684,0.0485436893203883,0.1018518518518518,1.9351851851851851,2.0981481481481494,71.0909090909091,8.402061855670103,114,103,108,-618.25,none
62,3_Peters15,commons-configuration-2.0,0.7777777777777778,0.1555555555555555,0.17117117117117117,0.2592592592592592,0.8024922118380063,0.8016539817774339,0.8268398268398268,0.1731601731601731,4.222222222222222,0.009009009009009009,0.2963753971071469,0.7687687687687688,0.8543543543543544,0.0011860401470791,0.6441661708562655,0.2510822510822511,0.3809523809523809,15480.0,3.0,31.0,0.0833333333333333,0.0705882352941176,0.0389610389610389,0.46753246753246697,0.5519480519480514,79.11111111111111,11.315315315315315,108,85,231,4158.0,large
63,3_Peters15,commons-configuration-2.1,0.7142857142857143,0.1111111111111111,0.17699115044247787,0.19230769230769232,0.7648026315789475,0.7623463440254113,0.8197424892703863,0.1802575107296137,5.714285714285714,0.008849557522123894,0.2323434878950306,0.7054361567635904,0.8283817951959545,0.0,0.6174545723149655,0.2575107296137339,0.3862660944206008,15520.0,2.0,61.0,0.0925925925925925,0.0705882352941176,0.0300429184549356,0.3244635193133048,0.4256080114449213,101.71428571428572,11.146017699115044,108,85,233,3838.0,large
64,3_Peters15,commons-configuration-2.2,0.4285714285714285,0.1363636363636363,0.0815450643776824,0.20689655172413784,0.5844333181611288,0.5918454889571485,0.9041666666666667,0.0958333333333333,2.7142857142857144,0.017167381974248927,0.20237173891572,0.41140404659717966,0.806253832004905,0.0,0.5325229281996195,0.2458333333333333,0.4958333333333333,10674.0,1.0,83.0,0.0214592274678111,0.0222222222222222,0.0291666666666666,1.3591666666666673,1.3124999999999984,110.28571428571428,10.811158798283262,233,225,240,326.33333333333303,medium
65,5_Watanabe08,calcite-1.14.0,0.3962264150943396,0.1779661016949152,0.07729083665338646,0.24561403508771923,0.5543890845672469,0.5695836810363637,0.9013761467889908,0.0986238532110091,1.830188679245283,0.02549800796812749,0.2195069535820905,0.37072840712621213,0.7970532962489664,0.0002844944476751,0.4895239956508046,0.3188073394495412,0.6857798165137615,82569.0,12.0,438.0,0.0500644152991615,0.0500644152991615,0.0405198776758409,0.8093548568122305,0.8093548568122305,87.52830188679245,14.648605577689244,94698,94698,1308,-1094.5829959514172,none
66,5_Watanabe08,calcite-1.15.0,0.4666666666666667,0.1693548387096774,0.07880642693190512,0.2485207100591716,0.6195009004373553,0.6187816259870085,0.9060650887573964,0.0939349112426035,2.2888888888888888,0.018362662586074982,0.2410511935749508,0.4483040040805917,0.8121907676613109,0.0003283161806728,0.5192274696833094,0.253698224852071,0.5199704142011834,85349.0,10.0,397.0,0.0502797259496493,0.0502797259496493,0.033284023668639,0.6619770303038248,0.6619770303038248,104.31111111111112,14.75592960979342,98668,98668,1352,-691.2294117647061,none
67,3_Peters15,commons-io-2.1,0.8333333333333334,0.2941176470588235,0.1276595744680851,0.4347826086956521,0.8523908523908524,0.8515501014969187,0.87,0.13,2.0,0.010638297872340425,0.4461490917488213,0.8226950354609929,0.8794326241134752,0.0204425531914893,0.7030220583275243,0.22,0.37,4192.0,1.0,8.0,0.07,0.07,0.06,0.857142857142857,0.857142857142857,166.5,5.702127659574468,100,100,100,3428.222222222222,large
68,3_Peters15,commons-io-2.2,0.5,0.4444444444444444,0.05319148936170213,0.47058823529411764,0.6544117647058824,0.6444515964453532,0.9117647058823529,0.088235294117647,0.625,0.0425531914893617,0.4235138603796263,0.4574468085106383,0.836436170212766,0.0242511063666184,0.5602888503755054,0.4411764705882353,1.0294117647058822,3308.0,1.0,85.0,0.05,0.05,0.0784313725490196,1.5686274509803921,1.5686274509803921,135.25,7.23404255319149,100,100,102,509.75,medium
69,3_Peters15,commons-io-2.3,0.5,0.4444444444444444,0.05263157894736842,0.47058823529411764,0.6545454545454545,0.6444932608919396,0.912621359223301,0.087378640776699,0.625,0.042105263157894736,0.4240205835444538,0.45789473684210524,0.8394736842105263,0.0240900228703533,0.5642222990891271,0.4368932038834951,1.019417475728155,3304.0,1.0,85.0,0.05,0.05,0.0776699029126213,1.5533980582524258,1.5533980582524258,137.375,6.863157894736842,100,100,103,516.25,medium
70,3_Peters15,commons-io-2.4,0.5,0.4444444444444444,0.05263157894736842,0.47058823529411764,0.6545454545454545,0.6444932608919396,0.912621359223301,0.087378640776699,0.625,0.042105263157894736,0.4240205835444538,0.45789473684210524,0.8407894736842105,0.0254058123440375,0.5911490741788286,0.4368932038834951,1.019417475728155,3470.0,1.0,25.0,0.05,0.05,0.0776699029126213,1.5533980582524258,1.5533980582524258,143.875,7.136842105263158,100,100,103,763.9166666666666,medium
71,3_Peters15,commons-io-2.5,0.25,0.1,0.08108108108108109,0.14285714285714288,0.3930635838150289,0.4665798364753744,0.8956521739130435,0.1043478260869565,2.25,0.02702702702702703,0.1098436937909367,0.22297297297297297,0.8941441441441441,0.0055469268890818,0.618544123627491,0.3391304347826087,0.7304347826086957,3985.0,1.0,26.0,0.05,0.0510204081632653,0.0347826086956521,0.6956521739130419,0.6817391304347812,91.5,18.67567567567568,100,98,115,2926.5,large
72,5_Watanabe08,calcite-1.2.0,0.2857142857142857,0.3185840707964602,0.07841140529531568,0.301255230125523,0.4361971321846006,0.4918895641137454,0.8492779783393501,0.1507220216606498,0.6111111111111112,0.09164969450101833,0.2174681154156942,0.19406459121326738,0.696873080528885,0.0103548561315547,0.4302916236130954,0.881768953068592,2.1001805054151625,68257.0,22.0,497.0,0.0587675057901686,0.0587675057901686,0.1137184115523465,1.9350559467060247,1.9350559467060247,53.76190476190476,11.740325865580449,46199,46199,1108,-676.4906803355082,none
73,3_Peters15,commons-jcs-2.0,0.5833333333333334,0.0958904109589041,0.1853932584269663,0.16470588235294117,0.679839249832552,0.6775238215144574,0.8070652173913043,0.1929347826086956,5.5,0.014044943820224719,0.1772396408467285,0.5692883895131086,0.7258895131086143,0.0002292148991454,0.6027287103782344,0.3152173913043478,0.5190217391304348,14469.0,4.0,159.0,0.0436363636363636,0.0353535353535353,0.0326086956521739,0.7472826086956524,0.922360248447206,90.25,8.418539325842696,275,198,368,864.25,medium
74,3_Peters15,commons-jcs-2.1,0.5454545454545454,0.0821917808219178,0.1876750700280112,0.14285714285714285,0.6526631657914478,0.6522691398811771,0.8043478260869565,0.1956521739130435,6.090909090909091,0.014005602240896359,0.152782437869357,0.5314489432136491,0.7030812324929971,0.0,0.5946591071940385,0.3179347826086957,0.5217391304347826,14679.0,3.0,160.0,0.0436363636363636,0.0355329949238578,0.029891304347826,0.6850090579710131,0.8412267080745334,98.45454545454544,8.394957983193278,275,197,368,172.83333333333303,medium
75,5_Watanabe08,calcite-1.3.0,0.2678571428571428,0.2608695652173913,0.0847457627118644,0.26431718061674003,0.4144282425172678,0.47884023200033865,0.8502242152466367,0.1497757847533632,0.7589285714285714,0.08175473579262213,0.1809780454998407,0.18610240706452072,0.6773340692209087,0.006509913026424,0.4161709727171032,0.8116591928251121,1.9147982062780269,69522.0,15.0,549.0,0.0591877539612581,0.0591877539612581,0.1004484304932735,1.6971150917303428,1.6971150917303428,61.23214285714285,12.40877367896311,46513,46513,1115,-802.9283422459894,none
76,3_Peters15,commons-jcs-2.2,0.5,0.0338983050847457,0.1565934065934066,0.06349206349206339,0.6278118609406953,0.6295128241163211,0.8396739130434783,0.1603260869565217,14.25,0.005494505494505495,0.0970474372353864,0.4945054945054945,0.5841346153846154,0.0,0.4917763598831132,0.2092391304347826,0.2907608695652174,14130.0,0.0,341.0,0.0217391304347826,0.0220385674931129,0.0108695652173913,0.5,0.4932065217391313,273.0,9.645604395604396,368,363,368,23172.0,extra_large
77,5_Watanabe08,calcite-1.4.0,0.2520325203252032,0.2672413793103448,0.0846613545816733,0.2594142259414226,0.39523865677957276,0.46772991084850946,0.8429458740017747,0.1570541259982253,0.6910569105691057,0.09163346613545817,0.1717494997300852,0.1603990541897451,0.6780763126356363,0.0068467714936669,0.3882684484183847,0.8917480035492458,2.116237799467613,70550.0,13.0,626.0,0.0557608139600977,0.0557608139600977,0.1091393078970718,1.9572760895343388,1.9572760895343388,54.45528455284553,12.3496015936255,52779,52779,1127,-683.6576819407007,none
78,5_Watanabe08,calcite-1.5.0,0.233009708737864,0.2758620689655172,0.05871388630009319,0.2526315789473684,0.3735494906843783,0.4560692013983596,0.8792517006802721,0.1207482993197278,0.6116504854368932,0.07362534948741846,0.1882486563780164,0.1593843592504456,0.6996715496882889,0.0078107474383739,0.4020290113497163,0.7253401360544217,1.7329931972789117,92368.0,23.0,452.0,0.0567465321563682,0.0567465321563682,0.0875850340136054,1.543442932728647,1.543442932728647,65.80582524271844,35.30661696178937,53924,53924,1176,-1892.7334656084658,none
79,3_Peters15,commons-lang-3.3,0.6470588235294118,0.34375,0.20388349514563106,0.4489795918367347,0.7138899881282154,0.7117848428333085,0.775,0.225,1.2352941176470589,0.05825242718446602,0.3494639029562196,0.5888063963449457,0.8520845231296402,0.0480773288279713,0.6475646258503406,0.675,1.425,17501.0,12.0,33.0,0.0803571428571428,0.0803571428571428,0.1416666666666666,1.7629629629629635,1.7629629629629635,138.1764705882353,21.961165048543688,112,112,120,30.8888888888888,small
80,3_Peters15,commons-lang-3.4,0.5714285714285714,0.2666666666666666,0.205607476635514,0.3636363636363636,0.6647116324535679,0.6638840201387484,0.768595041322314,0.2314049586776859,1.5714285714285714,0.056074766355140186,0.2709837998121985,0.5153538050734312,0.7963951935914553,0.0232623531281697,0.5664147135148497,0.6776859504132231,1.421487603305785,17329.0,7.0,49.0,0.075,0.0769230769230769,0.1157024793388429,1.5426997245179053,1.504132231404958,173.85714285714286,34.47663551401869,120,117,121,-175.0,none
81,3_Peters15,commons-lang-3.5,0.2222222222222222,0.0689655172413793,0.22131147540983606,0.10526315789473682,0.34576888080072793,0.42819713154225236,0.7404580152671756,0.2595419847328244,3.0,0.05737704918032787,0.0005548808606983,0.16484517304189436,0.6411657559198543,0.0001326768271642,0.3617919007891153,0.7404580152671756,1.5419847328244274,16593.0,0.0,58.0,0.0826446280991735,0.0884955752212389,0.0687022900763358,0.8312977099236637,0.776335877862595,112.0,45.9344262295082,121,113,131,-4284.375,none
82,3_Peters15,commons-lang-3.6,0.5,0.0769230769230769,0.27906976744186046,0.1333333333333333,0.5904761904761906,0.5951049919423221,0.7111111111111111,0.2888888888888888,6.0,0.023255813953488372,0.1004517969289807,0.47674418604651164,0.6918604651162791,0.0,0.4416345624656027,0.4888888888888889,0.8222222222222222,19496.0,2.0,117.0,0.1074380165289256,0.1181818181818181,0.0444444444444444,0.4136752136752133,0.37606837606837595,167.83333333333334,46.62015503875969,121,110,135,-2934.25,none
83,5_Watanabe08,calcite-1.6.0,0.2336448598130841,0.3164556962025316,0.049723756906077346,0.26881720430107525,0.3750708709494527,0.45696563051140027,0.8860016764459346,0.1139983235540653,0.5046728971962616,0.07550644567219153,0.2113402529935526,0.15813841414089258,0.6927419493640384,0.008640522928617,0.4041611095601133,0.732606873428332,1.7636211232187762,94054.0,25.0,452.0,0.0525013482219331,0.0525013482219331,0.0896898575020955,1.7083343673949012,1.7083343673949012,64.69158878504673,39.66942909760589,63046,63046,1193,-1945.464532328939,none
84,3_Peters15,commons-lang-3.7,0.5,0.0588235294117647,0.23880597014925373,0.10526315789473682,0.6035502958579881,0.6081911873254213,0.7536231884057971,0.2463768115942029,8.0,0.014925373134328358,0.1016926378091765,0.48507462686567165,0.5130597014925373,0.0031074934088223,0.3769651650556264,0.3768115942028985,0.5942028985507246,8254.0,1.0,138.0,0.0534351145038167,0.0555555555555555,0.0289855072463768,0.5424430641821953,0.5217391304347829,251.5,44.84328358208956,131,126,138,663.25,medium
85,3_Peters15,commons-math-2.0,0.6071428571428571,0.1650485436893204,0.2388888888888889,0.2595419847328244,0.6754640371229697,0.6748810710459591,0.75,0.25,3.0714285714285716,0.030555555555555555,0.2157926553724996,0.5765873015873015,0.766468253968254,0.0035305609117916,0.4954108505921028,0.5051546391752577,0.9304123711340206,25477.0,7.0,147.0,0.0403587443946188,0.0380434782608695,0.0721649484536082,1.7880870561282936,1.8969072164948475,13.464285714285714,11.883333333333333,223,184,388,-528.458333333333,none
86,3_Peters15,commons-math-2.1,0.4285714285714285,0.0762711864406779,0.28165374677002586,0.12949640287769776,0.5368522690698423,0.5495227834204643,0.7034313725490197,0.2965686274509804,5.190476190476191,0.031007751937984496,0.0715977202828701,0.39756367663344405,0.6096960748123539,0.0,0.480969756656786,0.5612745098039216,1.0024509803921569,13388.0,4.0,405.0,0.0386597938144329,0.0350877192982456,0.0514705882352941,1.3313725490196104,1.4669117647058825,30.857142857142858,10.136950904392766,388,342,408,-1112.7176470588233,none
87,3_Peters15,commons-math-2.2,0.5,0.0507246376811594,0.29571106094808125,0.0921052631578947,0.584817244611059,0.5892415359563239,0.6980306345733042,0.3019693654266958,9.357142857142858,0.01580135440180587,0.0766788956108042,0.48419864559819414,0.5569977426636569,0.0002367632058927,0.4806944587643626,0.4398249452954048,0.6695842450765864,19228.0,6.0,456.0,0.0245098039215686,0.0273224043715847,0.0306345733041575,1.2498905908096274,1.1212253829321646,28.428571428571427,15.925507900677202,408,366,457,179.84285714285716,medium
